
,"LISTA DE PRECIOS DELTRON"

,"Generada el :"2025-03-21 12:25:16
,"Almacen(es) :,'Otros Alm.Lima'<FONT color='Red'><a href='#MSG_SURQ_LISTA' style='text-decoration:none' class='especial'>(*)</a></FONT>"
,"Almacen(es) :"
,"TIPO DE CAMBIO :3.650"
,"__________________________________"


"computadora aio core i7","pclen12sd0028ls","all-in-one lenovo thinkcentre neo 50a 24 gen 5, core i7-13620h 2.4 / 4.9ghz 16gb ddr5", ,1014.05, ,"","W","lenovo - thinkpad"
"computadora aio core i7","pclenf0hn009xld","all-in-one lenovo ideacentre aio 24irh9 23.8 fhdips core i7-13620h hasta 4.9g 16gb d", ,713.45, ,"","W","lenovo - idea"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","COMPUTADORA CORE i5","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"computadora core i5","pchpa03g9laabm","computadora hp pro sff 400 g9, core i5-14500 5ghz16gb ddr5-4800.[@@@]512gb ssd m.2 22",>20,843.20, ,"","W","hp comercial"
"computadora core i5","pchpa17jmlaabm","computadora hp pro mini 400 g9, core i5-14500t 1.70/4.80ghz, 16gb (1x16gb) ddr5-4800m",>20,840.18, ,"","W","hp comercial"
"computadora core i5","pclen12e40015ls","computadora lenovo thinkcentre m70q gen 4 core i5-13500t 1.6/4.6ghz, 16gb ddr4-3200 s",>20,933.65, ,"","W","lenovo - thinkpad"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","COMPUTADORA CORE i7","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"computadora core i7","pchpa01jhlaabm","computadora hp pro sff 400 g9, core i7-14700 5.4ghz 16gb ddr5-4800[@@@]1tb ssd m.2 22", ,1064.30, ,"","W","hp comercial"
"computadora core i7","pclen12je0005ls","computadora lenovo thinkcentre neo 50s gen 4, core i7-13700 2.1/5.2ghz 16gb ddr4-3200",>20,1034.15, ,"","W","lenovo - thinkpad"
"computadora core i7","pclen12u2s4d700","computadora lenovo thinkcentre m70s gen 5, core i7-14700 2.1/5.4ghz, 16gb ddr5-5600[@",>20,1074.35, ,"","W","lenovo - thinkpad"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","CONSUMO TANQUE TINTA MULT","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"consumo tanque tinta mult","prepl14150","multifuncional de tinta epson ecotank l14150, imprime/escanea/copia/fax/wi-fi/usb/eth", ,527.63, ,"","W","epson"
"consumo tanque tinta mult","prepl3210-n","multifuncional de tinta epson ecotank l3210, imprime / escanea / copia / usb[@@@]velo", ,152.26, ,"","W","epson"
"consumo tanque tinta mult","prepl3250-n","multifuncional de tinta epson l3250, usb de alta velocidad (compatible con usb 2.0)[@",>20,173.76, ,"","W","epson"
"consumo tanque tinta mult","prepl4260-n","multifuncional de tinta epson ecotank l4260 imprime / escanea / copia / usb / inalamb",>20,205.52, ,"","W","epson"
"consumo tanque tinta mult","prepl5590-n","impresora multifuncional epson ecotank l5590, imprime/escanea/copia/fax/usb/lan/wi-fi", ,229.04, ,"","Y","epson"
"consumo tanque tinta mult","prepl62701","impresora multifuncional epson ecotank l6270, imprime/escanea/copia/lan/wi-fi[@@@]pan", ,317.08, ,"","W","epson"
"consumo tanque tinta mult","prepwfcm3170","multifuncional de tinta epson ecotank et-m3170, imprime/escanea/copia/fax, usb/lan/wi", ,294.47, ,"","W","epson"
"consumo tanque tinta mult","prhp1f3y2a","impresora all-in-one de tinta hp smart tank 580, imprime, escanea, copia/wi-fi/bt/usb", ,150.75, ,"","W","hp consumo"
"consumo tanque tinta mult","prhpsmart750","multifuncional de tinta hp smart tank 750, impresión/escaneo/copia/wi-fi/bluetooth le",17,285.42, ,"","W","hp consumo"
"consumo tanque tinta mult","prhpsmart790","mltifuncional de tinta hp smart tank 790, imprime/escanea/copia/fax/wi-fi/usb/etherne",3,313.06, ,"","Y","hp consumo"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","COOLER LIQUIDO CPU 120","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"cooler liquido cpu 120","accpute8163n","cooler para procesador teros te-8163n, intel y amd, tdp 155w máx, 12 cm, líquida[@@@]",>20,31.05, ,"","D","teros"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","ESTABILIZADOR DE TENSION","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"estabilizador de tension","psstie1042s","estabilizador elise - fase fes-10, sólido, 1.0kva, 220v, 4 tomas a 220v, 1 toma a 110", ,31.16, ,"consultar","W","elise"
"estabilizador de tension","psstie1042xs-n","estabilizador elise - fase fxe-10, sólido, 1.0kva, 4 tomas a 220vac, 1 toma by-pass.[",>20,31.16, ,"consultar","W","elise"
"estabilizador de tension","psstr2cavr1008i","regulador de voltaje cdp r2c-avr1008i, 1000va/500w, 170-270 vac.[@@@]4 tomas con prot", ,11.06, ,"consultar","W","cdp chicago digital power"
"estabilizador de tension","psstravr2408ip","regulador de voltaje cdp r-avr 2408i, 2400va, 1800w, 220v, 8 tomacorrientes.[@@@]sali", ,38.19, ,"","W","cdp chicago digital power"
"estabilizador de tension","psstrcavr1808ip","regulador de voltaje cdp rc-avr pro 1808i, 1800va, 1000w, 220v, 8 tomacorrientes.[@@@",>20,19.20, ,"","W","cdp chicago digital power"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","FAN COOLER CPU","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"fan cooler cpu","accpute8161n","cooler para procesador teros te-8161n, intel, tdp90w máx, aire[@@@]cooler de procesad",>20,5.01, ,"","D","teros"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","GARANTIA EXTENDIDA","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"garantia extendida","ge5ws0m90373","warranty 3y premier support",>20,100.50, ,"","Z","lenovo - thinkpad"
"garantia extendida","gehpu7902e","hp 4y 4h 9x5 onsite dt only hw",>20,9999999.99, ,"","Z","hp comercial"
"garantia extendida","gehpu9lc8e","hp 4y receipt unit exch sm mon",>20,9999999.99, ,"","Z","hp comercial"
"garantia extendida","zgele5ps0a23193","ge len 3y onsite-3y onsite+adp",1,38.19, ,"","W","lenovo - thinkpad"
"garantia extendida","zgele5ws0a23136","4 year onsite, next business day.[@@@]",1,45.23, ,"","Z","lenovo - thinkpad"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","IMAGENES, ACCESORIOS DISP","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"imagenes, accesorios disp","accte9062w","ecran teros te-9062w , 1.92 x 1.92 mts, 4:3 , blanco mate[@@@]mejora tus presentacion",>20,30.15, ,"","D","teros"
"imagenes, accesorios disp","accte9063w","ecran con tripode teros te-9063w, 1.56 x 1.17 metros, 4:3 (80), blanco mate.[@@@]pre",>20,24.12, ,"","D","teros"
"imagenes, accesorios disp","zzacmaletinproy","maletín para proyector ecotrend, negro.[@@@]",>20,9.13, ,"","D","ecotrend"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","IMPRESORA LASER/LED","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"impresora laser/led","prehpmfp3303fdw","impresora hp color laserjet pro mfp 3303fdw (imprime/escanea/copia/fax), usb 2.0/lan/",>20,562.80, ,"","W","hp comercial"
