
,"LISTA DE PRECIOS DELTRON"

,"Generada el :"2025-03-17 04:20:01
,"Almacen(es) :,'CHICLAYO'"
,"Almacen(es) :"
,"TIPO DE CAMBIO :3.660"
,"__________________________________"


"_______________","_______________","__________________________________","__________"
"cpu cu5 2xx s1851","cpilu5245k","procesador intel core ultra 5 245k 4.20/5.20ghz, 24 mb intel smart caché, lga1851[@@@",4,313.56, ,"","W","intel corp"
"cpu cu5 2xx s1851","cpilu5245kf","procesador intel core ultra 5 245kf 4.20/5.20ghz,24 mb intel smart caché, lga1851[@@@",5,296.37, ,"","P","intel corp"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","DISCO DURO 3.5 SATA","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"disco duro 3.5 sata","hdist1000dm014","disco duro seagate barracuda st1000dm014, 1tb, sata 6.0 gbps, 7200rpm, 256mb cache, 3",6,52.76, ,"","D","seagate"
"disco duro 3.5 sata","hdist6000dm003","disco duro seagate barracuda st6000dm003, 6tb, sata 6.0 gb/s, 5400 rpm, 3.5.[@@@]",1,147.23, ,"","F","seagate"
"disco duro 3.5 sata","hdist8000ve001","disco duro seagate skyhawk ai surveillance, 8tb, sata 6gbps, 256mb cache, 3.5.[@@@]",2,239.69, ,"","Y","seagate"
"disco duro 3.5 sata","hditon300p16tb","disco duro toshiba n300, 16tb nas, sata 6.0gb/s, 7200rpm, 512mb cache, 3.5.[@@@]",2,296.98, ,"","S","toshiba - storage"
"disco duro 3.5 sata","hditos3002tb","disco duro toshiba surveillance s300, 2tb sata 6.0gb/s, 5400rpm, 128mb cache, 3.5.[@",9,48.94, ,"","P","toshiba - storage"
"disco duro 3.5 sata","hdiwd102purp","disco duro western digital wd purple pro 10tb, sata, 512mb cache, 7200 rpm, 3.5.[@@@",11,304.52, ,"","S","western digital"
"disco duro 3.5 sata","hdiwd43purz","disco duro western digital wd purple, 4tb, sata 6.0 gb/s, 256mb cache, 5400 rpm, 3.5",15,84.32, ,"","P","western digital"
"disco duro 3.5 sata","hdiwd60efpx","disco duro western digital red plus wd60efpx, 6tb, sata, 5400rpm, 3.5, cache 256mb[@",5,172.86, ,"","P","western digital"
