
,"LISTA DE PRECIOS DELTRON"

,"Generada el :"2025-03-17 04:20:38
,"Almacen(es) :,'HUANCAYO'"
,"Almacen(es) :"
,"TIPO DE CAMBIO :3.660"
,"__________________________________"


"_______________","_______________","__________________________________","__________"
"ssd m.2 nvme","ssdwds100t2g0c","unidad en estado solido wd green sn350 nvme 1tb m.2 2280, pcie gen3 x4 nvme v1.3[@@@]", ,40.60, ,"","P","western digital"
"ssd m.2 nvme","ssdwds200t3g0c","unidad en estado solido western digital green sn350 nvme 2tb m.2 2280, pcie gen3 x4[@",6,121.10, ,"","P","western digital"
"ssd m.2 nvme","ssdwds250g2g0c","unidad en estado solido western digital green sn350 nvme, 250gb m.2 2280[@@@]interfaz",8,21.31, ,"","P","western digital"
"ssd m.2 nvme","ssdwds500g3b0e","unidad en estado solido western digital blue sn580 nvme 500gb m.2 2280 pcie gen4 nvme",1,49.14, ,"","P","western digital"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","SUMINIST P/IMPR, BOTELLAS","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"suminist p/impr, botellas","stept504120","botella de tinta epson t504, color negro, contenido 127ml, para impresoras epson l416",>20,8.16, ,"","W","epson"
"suminist p/impr, botellas","stept504220","botella de tinta epson t504220-al, color cyan, contenido 70ml.[@@@]para impresoras ep",>20,7.68, ,"","W","epson"
"suminist p/impr, botellas","stept504320","botella de tinta epson t504320-al, color magenta,contenido 70ml.[@@@]para impresoras ",>20,7.68, ,"","W","epson"
"suminist p/impr, botellas","stept504420","botella de tinta epson t504420-al, color amarillo, contenido 70ml.[@@@]para impresora",>20,7.68, ,"","W","epson"
"suminist p/impr, botellas","stept544120","botella de tinta epson t544120-al, color negro, contenido 65ml.[@@@]para impresoras e",>20,7.66, ,"","X","epson"
"suminist p/impr, botellas","stept544220","botella de tinta epson t544220-al, color cian, contenido 65ml.[@@@]para impresoras ep",>20,7.66, ,"","X","epson"
"suminist p/impr, botellas","stept544420","botella de tinta epson t544420-al, color amarillo, contenido 65ml.[@@@]para impresora",>20,7.66, ,"","X","epson"
"suminist p/impr, botellas","stept574620al","tintamagent claro ep t574620al",3,7.58, ,"","W","epson"
"suminist p/impr, botellas","stept664120","botella de tinta epson t664120, color negro, contenido 70ml, para impresoras epson l2",>20,7.63, ,"consultar","Z","epson"
"suminist p/impr, botellas","stept664220","botella de tinta epson t664220, color cyan, contenido 70ml, para impresoras epson l20",>20,7.63, ,"consultar","Z","epson"
"suminist p/impr, botellas","stept664320","botella de tinta epson t664320, color magenta, contenido 70ml, para impresoras epson ",>20,7.63, ,"consultar","Z","epson"
"suminist p/impr, botellas","stept664420","botella de tinta epson t664420, color amarillo, contenido 70ml, para impresoras epson",>20,7.63, ,"consultar","Z","epson"
"suminist p/impr, botellas","stept673120","botella de tinta epson 673 (t673120), color negro, contenido 70 ml, para impresora l8",1,9.90, ,"","B","epson"
"suminist p/impr, botellas","stept774120","botella de tinta epson 774 (t774120), 140ml, tinta negra, para impresoras epson workf",2,17.44, ,"consultar","B","epson"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","SUMINIST P/IMPRES, BOLSAS","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"suminist p/impres, bolsas","stept941420al","bolsa de tinta epson t941420-al, color yellow.[@@@]las tintas epson durabrite ultra p",1,39.09, ,"","W","epson"
"suminist p/impres, bolsas","stept942120al","bolsa de tinta epson t942120-al, color negro.[@@@]las tintas epson durabrite ultra pr",2,41.71, ,"","W","epson"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","SUMINIST P/IMPRES, TINTAS","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"suminist p/impres, tintas","stept748xxl320","cartucho de tinta epson 748xxl, magenta, alto rendimiento, para epson workforce pro.[",1,50.15, ,"","W","epson"
"suminist p/impres, tintas","stprcancl246","cartucho de tinta canon cl-246, tri-color, fine technology, 180 paginas.[@@@]compatib",>20,15.08, ,"","C","canon"
"suminist p/impres, tintas","stprcangi16bcmy","kit de cartuchos canon gi-16 bk,c,m,y + cabezal ph-s[@@@]kit de cartuchos de color ne",4,140.70, ,"","W","canon"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","T CELULARES BASICOS","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"t celulares basicos","tcadvhl2460bkrd","teléfono celular senior 4g advance hl2460, 1.77,radio fm wireless, desbloqueado.[@@@",3,14.07, ,"","D","advance computer corp"
"t celulares basicos","tcadvhl2460blbk","teléfono celular senior 4g advance hl2460, 1.77,radio fm wireless, desbloqueado.[@@@",7,14.07, ,"","D","advance computer corp"
"t celulares basicos","tclblt1418bk","teléfono celular básico 4g landbyte lt1418, 2.8,dual sim, radio fm, desbloqueado.[@@",9,15.38, ,"","D","landbyte"
"t celulares basicos","tclblt1418bl","teléfono celular básico 4g landbyte lt1418, 2.8,dual sim, radio fm, desbloqueado.[@@",7,15.38, ,"","D","landbyte"
"t celulares basicos","tclblt1418gry","teléfono celular básico 4g landbyte lt1418, 2.8,dual sim, radio fm, desbloqueado.[@@",6,15.38, ,"","D","landbyte"
"t celulares basicos","tclblt1418rd","teléfono celular básico 4g landbyte lt1418, 2.8,dual sim, radio fm, desbloqueado.[@@",9,15.38, ,"","D","landbyte"
"t celulares basicos","tclblt1448bk","teléfono celular flip 4g landbyte lt1448, 1.77, dual sim, radio fm, desbloqueado.[@@",6,22.26, ,"","D","landbyte"
"t celulares basicos","tclblt1448bl","teléfono celular flip 4g landbyte lt1448, 1.77, dual sim, radio fm, desbloqueado.[@@",6,22.26, ,"","D","landbyte"
"t celulares basicos","tclblt1448gry","teléfono celular flip 4g landbyte lt1448, 1.77, dual sim, radio fm, desbloqueado.[@@",>20,22.26, ,"","D","landbyte"
"t celulares basicos","tclblt1448rd","teléfono celular flip 4g landbyte lt1448, 1.77, dual sim, radio fm, desbloqueado.[@@",10,22.26, ,"","D","landbyte"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","T CELULARES, ACCESORIOS","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"t celulares, accesorios","acctcte7052n","batería externa / powerbank teros te-7052n, 8000 mah, pd 20w, magnético[@@@]mantén tu",9,19.10, ,"","D","teros"
"t celulares, accesorios","acctcte7053n","batería externa / powerbank teros te-7053s, 10000mah, pd 20w[@@@]mantén tus dispositi",11,13.57, ,"","D","teros"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","T CELULARES, SMARTWATCHES","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"t celulares, smartwatches","accte8080rg","reloj inteligente teros te-8080rg, 1.78 amoled, ip68, bluetooth 5.1, oro rosa[@@@]es",4,26.13, ,"","D","teros"
"t celulares, smartwatches","accte8084n","reloj inteligente teros te-8084n, 1.85 amoled, ip68, bluetooth 5.3, negro[@@@]este r",10,20.10, ,"","D","teros"
"t celulares, smartwatches","accte8088p","reloj inteligente teros te-8088p, 1.19 amoled, ip68, bluetooth 5.1, purpura[@@@]este",1,23.62, ,"","D","teros"
"t celulares, smartwatches","zzte8080","smart watch te8080 silver",1,1004.00, ,"","Y","teamgroup"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","T SMARTPHONES ANDROID","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"t smartphones android","tcsma156mzkflep","smartphone samsung galaxy a15 (enterprise edition) pantalla 6.6 super amoled, red: 5",1,165.83, ,"","P","samsung moviles"
"t smartphones android","tcsma356ezkflep","smartphone samsung galaxy a35 (enterprise edition) pantalla 6.6 super amoled, red: 5",1,287.43, ,"","P","samsung moviles"
"t smartphones android","tcsmg556bzkdlep","smartphone samsung galaxy xcover 7 (enterprise edition) pantalla: 6.6 pls, red: 5g/l",1,294.47, ,"","P","samsung moviles"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","TABLET ANDROID","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"tablet android","tablenzada0354p","tablet lenovo tab m11, 11 wuxga (1920x1200) ips (in-cell/10-point multi-touch)[@@@]c",2,175.88, ,"","D","lenovo - idea"
"tablet android","tbadvnp6050gry","tablet advance novapad np6050, 10.36 ips 2000*1200, 8gb ram, 128gb, android 14 , 4g ",18,125.63, ,"","D","advance computer corp"
"tablet android","tbadvnp6070sl","tablet advance novapad np6070, 10.95 ips 1920*1200, 8gb ram, 128gb, android 14 , 4g ",13,125.63, ,"","D","advance computer corp"
"tablet android","tbadvpr5850bk3","tablet advance prime pr5850, 7 1024x600, android8.1, 3g, dual sim, 16gb, ram 1gb.[@@",10,27.64, ,"","Y","advance computer corp"
"tablet android","tbadvpr5850bl3","tablet advance prime pr5850, 7 1024x600, android8.1, 3g, dual sim, 16gb, ram 1gb.[@@",20,27.64, ,"","Y","advance computer corp"
"tablet android","tbadvpr6149d1","tablet advance prime pr6149, 7 1024x600, android11 go, 3g, dual sim, 16gb, ram 1gb.[",1,28.64, ,"","D","advance computer corp"
"tablet android","tbadvsp5705sl","tablet advance smartpad sp5705, 10.1 ips 800 x 1280, 64gb, 2gb ram, android 14 , 4g ",5,95.48, ,"","D","advance computer corp"
"tablet android","tbadvsp5776bk","tablet advance sp5776, 10.1 ips 1920*1200, 128gb, 4gb ram, android 11 , diseño ip54[",2,129.65, ,"","D","advance computer corp"
"tablet android","tbadvtr6959grn","tablet advance intro tr6959, 7 ips 1024x600, android 12 go edition , 32gb, 2gb ram, ", ,61.31, ,"","D","advance computer corp"
"tablet android","tbadvtr6959ment","tablet advance intro tr6959, 7 ips 1024x600, android 12 go edition , 32gb, 2gb ram, ", ,61.31, ,"","D","advance computer corp"
"tablet android","tbadvtr6959pnk","tablet advance intro tr6959, 7 ips 1024x600, android 12 go edition , 32gb, 2gb ram, ", ,61.31, ,"","D","advance computer corp"
"tablet android","tbadvtr6965bl","tablet advance intro tr6965, 7 ips 1024x600, android 12 go edition , 32gb, 2gb ram, ",8,61.31, ,"","D","advance computer corp"
"tablet android","tbadvtr6965rd","tablet advance intro tr6965, 7 ips 1024x600, android 12 go edition , 32gb, 2gb ram, ",10,61.31, ,"","D","advance computer corp"
"tablet android","tbadvtr7996blu","tablet advance intro tr7996, 7 ips 1024x600, android 11 go, 3g, dual sim, 32gb, ram ",15,64.82, ,"","D","advance computer corp"
"tablet android","tbadvtr7996pnk","tablet advance intro tr7996, 7 ips 1024x600, android 11 go, 3g, dual sim, 32gb, ram ",8,64.82, ,"","D","advance computer corp"
"tablet android","tbadvtr7996yll","tablet advance intro tr7996, 7 ips 1024x600, android 11 go, 3g, dual sim, 32gb, ram ",10,64.82, ,"","D","advance computer corp"
"tablet android","tbadvtr8990blum","tablet advance intro tr8990, 7 ips 1024x600, android 14 go, 4g, dual sim, 32gb, ram ",9,79.40, ,"","D","advance computer corp"
"tablet android","tbadvtr8990prlm","tablet advance intro tr8990, 7 ips 1024x600, android 14 go, 4g, dual sim, 32gb, ram ",10,79.40, ,"","D","advance computer corp"
"tablet android","tbadvtr8990redm","tablet advance intro tr8990, 7 ips 1024x600, android 14 go, 4g, dual sim, 32gb, ram ",20,79.40, ,"","D","advance computer corp"
"tablet android","tblenzada0354pe","tablet lenovo tab m11, 11 wuxga (1920x1200) ips (in-cell/10-point multi-touch)[@@@]c",>20,170.85, ,"","D","lenovo - idea"
"tablet android","tbsmx110nzaal08","tablet samsung galaxy tab a9 (sm-x110nzaal08) 8.7 1340x800 (wxga+) tft[@@@]procesado",1,125.63, ,"","D","samsung"
"tablet android","tbsmx210nzaapeo","tablet samsung galaxy tab a9+ (modelo sm-x210n), 11.0 (1920 x 1200) wuxga, tft[@@@]c",1,145.73, ,"","D","samsung"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","TABLET, ACCESORIOS DE","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"tablet, accesorios de","acsmt1510nbegww","travel adapter 15w_pd (ta only",10,10.30, ,"","D","samsung"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","TECLADO INALAMBRICO","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"teclado inalambrico","kbte4064n","teclado inalámbrico teros te-4064n, 2.4 ghz, bluetooth 3.0 / 5.2, 80 teclas, negro[@@",>20,11.86, ,"","D","teros"
"teclado inalambrico","kbwwhte4070s","teclado inalámbrico teros te-4070s, 2.4 ghz, bluetooth 3.0 / 5.2, 80 teclas, blanco[@",>20,12.86, ,"","D","teros"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","TECLADO PARA GAMERS","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"teclado para gamers","kbcbkte4068g","teclado mecánico te-4068g, retroiluminación rainbow, usb 2.0, español, color negro[@@",>20,16.08, ,"","D","teros"
"teclado para gamers","kbcor9145030","teclado gamer wireless corsair k63, mecánico cherry mx, multimedia, bluetooth, usb.[@",1,62.31, ,"","D","corsair"
"teclado para gamers","kbcwhte4069s","teclado estándar te-4069s, multimedia, usb 2.0, español, color blanco[@@@]el teclado ",>20,5.53, ,"","D","teros"
"teclado para gamers","kbwbkte4066g","teclado inalambrico teros te-4066g, multimedia, con iluminación rgb backlit[@@@]el te", ,12.51, ,"","D","teros"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","TECLADO USB","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"teclado usb","kbcbkte4067s","teclado estándar teros te-4067s, usb 2.0, negro[@@@]telado estándar en español teros ",>20,4.52, ,"","D","teros"
"teclado usb","kbte4065n","teclado lavable teros te-4065n, ipx7, usb, negro[@@@]descubre el teclado teros te-406",>20,10.65, ,"","D","teros"
"teclado usb","kbusbsplogk120","teclado logitech k120, usb, español, silencioso. producto en caja, funcionalidad esta",7,7.94, ,"","D","logitech"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","TECLADO+MOUSE COMBO KIT","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"teclado+mouse combo kit","kbmshdste4063n","kit gamer teros te-4063n, teclado multimedia, mouse, headset, mouse pad[@@@]lleva tu ",>20,14.66, ,"","D","teros"
"teclado+mouse combo kit","kbmste4062n","kit teclado y mouse teros te-4062n, usb, acabado elegante, negro, español / óptico[@@",>20,4.52, ,"","D","teros"
"teclado+mouse combo kit","kbusbsplogmk235","combo teclado y mouse logitech",16,20.10, ,"","D","logitech"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","TECLADO+MOUSE KIT INALAMB","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"teclado+mouse kit inalamb","kbmswbkte4071s","kit teclado y mouse teros te-4071s, inalámbrico, 2.4 ghz, acabado elegante, negro, es",20,6.83, ,"","D","teros"
"teclado+mouse kit inalamb","kbmswste4061n","kit inalámbrico teclado + mouse teros te-4061n, 2.4ghz, receptor nano usb, negro[@@@]",>20,6.83, ,"","D","teros"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","TELEVISORES LED/SMART TV","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"televisores led/smart tv","tvadv32fhd0a","televisor smart advance wadv32fhpe, 32 fhd 1920x1080, wireless, lan, bluetooth[@@@]l",4,111.56, ,"","D","advance computer corp"
"televisores led/smart tv","tvadv32uhd0a","televisor smart advance wadv32hpe, 32 hd 1366x768, wireless, lan, bluetooth[@@@]disf",5,105.53, ,"","D","advance computer corp"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","TELEVISORES, RACKS PARA","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"televisores, racks para","acrackte7111","rack teros te-7111 para televisor de 32 a 75[@@@]optimiza tu espacio con el rack pa",6,8.54, ,"","D","teros"
"televisores, racks para","acrackte7112","rack teros te-7112 para televisor retractil de 32 a 75[@@@]mejora tu experiencia de",11,21.31, ,"","D","teros"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","UPS INTERACTIVO","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"ups interactivo","psaur1000lcdusb","ups interactivo elise fase, aur-1000-lcd-usb, 1000 va / 600 w, puerto inteligente usb",19,120.60, ,"","W","elise"
"ups interactivo","psaur1500lcdusb","ups interactivo elise fase, aur-1500-lcd-usb, 1500 va / 900 w, puerto inteligente usb",7,165.83, ,"","W","elise"
"ups interactivo","psaur650lcdusb","ups interactivo elise @fase, aur-650-lcd-usb, 650va / 360w, puerto inteligente usb-hi",4,63.32, ,"","W","elise"
"ups interactivo","psaur850lcdusb","ups interactivo elise @fase, aur-850-lcd-usb, 850va / 480w, puerto inteligente usb-hi",4,95.48, ,"","W","elise"
"ups interactivo","psupcdprupr758i","ups cdp r-upr758i, interactivo, 750va, 375w, 220v, 8 tomacorrientes.[@@@]4 tomas ups/",1,40.70, ,"","W","cdp chicago digital power"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","VIDEO, PCI EXP NVIDIA GAM","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"video, pci exp nvidia gam","vd6gasrtx3050do","tarjeta de video asus dual geforce rtx 3050 oc edition 6gb gddr6, pci-e 4.0[@@@]puert",16,179.79, ,"","P","asus"
"video, pci exp nvidia gam","vd6ggbrtx3050w2","tarjeta de video gigabyte geforce rtx 3050 windforce oc 6g, 6gb gddr6, pci-e 4.0[@@@]",12,174.87, ,"","P","gigabyte"
"video, pci exp nvidia gam","vd6gmsrtx3050gx","tarjeta de video msi geforce rtx 3050 gaming x 6g, 6gb gddr6, pci-express gen 4.0[@@@",4,182.91, ,"","P","msi"
"video, pci exp nvidia gam","vd6gmsrtx3050lp","tarjeta de video msi geforce rtx 3050 lp 6g oc, 6gb gddr6, pci-express gen 4.0[@@@]pu",>20,168.84, ,"","P","msi"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","VIDEO, PCI EXP RADEON GAM","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"video, pci exp radeon gam","vd8ggbrx7600gmo","vga 8g gb rx7600 gaming oc gd6",9,263.21, ,"","P","gigabyte"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","VIDEO, PCI EXPRESS NVIDIA","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"video, pci express nvidia","vd2asgt1030pho","tarjeta de video asus nvidia geforce gt 1030, 2gbgddr5 64-bit, pci-e 3.0, hdmi/dvi.[@",4,81.30, ,"","P","asus"
"video, pci express nvidia","vd2gasgt710sld3","tarjeta de video asus geforce gt 710 2gb ddr3 evo, pci-e 2.0[@@@]puertos: 1 x dvi-d /",4,42.36, ,"","P","asus"
"video, pci express nvidia","vd2msgt710lpd3","tarjeta de video msi nvidia geforce gt 710, 2gb ddr3 64-bit, pci-e 2.0, low-profile.[",13,42.71, ,"","W","msi"
